CODE,LOCATIONNAME,PRICE,AREA,ROOMNUMBER,BATHNUMBER,STATUS,STUDIO,ISPENTHOUSE,DUPLEX,SWIMMINGPOOL,ELEVATOR,X,Y
2468321101264314570,Fuente del Berro,260000,80,0,2,Second hand / Good state,1,0,0,0,0,443535,4475099
3837948420761666834,Lista,661000,135,4,2,Second hand / Good state,0,0,0,0,1,442726,4476098
9223372036854775807,Lucero,188000,50,2,1,Second hand / Good state,0,0,0,0,0,436864,4473084
8619495951275542851,Simancas,123000,60,3,1,Second hand / Good state,0,0,0,0,0,446763,4475736
5567486052564797736,Los Ángeles,236000,70,2,2,New development,0,1,0,1,1,440178,4467341
9223372036854775807,Goya,260000,40,1,1,Second hand / Good state,0,0,0,0,1,442450,4475125
9109639273543589219,Malasaña-Universidad,522000,105,3,2,Second hand / Good state,0,0,0,0,0,440429,4475311
9153472919399142323,Berruguete,128000,50,1,1,Second hand / Good state,0,0,0,0,0,440222,4479132
5901590929342291584,Vista Alegre,164000,70,3,1,Second hand / Good state,0,0,0,0,1,436970,4470993
9223372036854775807,Ambroz,174000,70,3,1,Second hand / Good state,0,0,0,0,1,448276,4473091
6605775240149848919,Estrella,478000,120,2,2,Second hand / Good state,0,0,0,0,1,443166,4473187
2250373580927466292,Colina,239000,85,1,1,Second hand / Good state,0,0,0,1,1,443823,4478920
9223372036854775807,Palacio,342000,70,1,1,Second hand / Good state,0,0,0,0,0,439774,4473766
6712675410806200763,Goya,586000,95,2,2,Second hand / Good state,0,0,0,0,1,442863,4474988
5712924380597337086,Puerta Bonita,131000,75,3,1,Second hand / Good state,0,0,0,0,0,438045,4470579
9223372036854775807,Sanchinarro,212000,45,1,1,Second hand / Good state,0,0,0,1,1,444738,4483439
8771318744563184279,Recoletos,871000,125,3,2,Second hand / Good state,0,0,0,0,1,441436,4474722
2656777241901381671,Aluche,223000,100,3,2,Second hand / Needs reformation,0,0,0,0,1,435253,4471646
8770331691330902774,Concepción,559000,110,2,2,Second hand / Good state,0,0,0,0,1,444039,4476168
3836813607793381922,Vista Alegre,128000,75,2,1,Second hand / Needs reformation,0,0,0,0,1,436652,4470803
3390508116298245248,Ciudad Jardín,339000,55,2,1,Second hand / Good state,0,0,0,0,1,442641,4477374
9223372036854775807,Arcos,131000,95,3,1,Second hand / Good state,0,0,0,0,1,447060,4474472
9223372036854775807,Pavones,198000,95,3,2,Second hand / Needs reformation,0,0,0,0,1,445804,4471906
9223372036854775807,Ambroz,268000,150,3,2,Second hand / Good state,0,0,0,1,1,449716,4472938
5439372238868306854,Buena Vista,264000,90,3,2,Second hand / Good state,0,1,0,0,1,436459,4469318
2767099208036011142,Nuevos Ministerios-Ríos Rosas,1516000,325,5,2,Second hand / Needs reformation,0,0,0,0,1,441247,4476658
9223372036854775807,Palomeras Bajas,140000,55,3,1,Second hand / Good state,0,0,0,0,0,444370,4471105
7925655266251681000,Los Rosales,85000,65,3,1,Second hand / Good state,0,0,0,0,0,441418,4466544
9223372036854775807,Nueva España,815000,200,3,3,Second hand / Needs reformation,0,0,0,1,1,442707,4479702
9223372036854775807,Palacio,540000,95,2,2,Second hand / Good state,0,1,0,0,1,439978,4474542
3091750611255294850,Ventas,135000,65,3,1,Second hand / Needs reformation,0,0,0,0,0,444555,4474965
8788639106154596156,Imperial,158000,50,1,1,Second hand / Needs reformation,0,0,0,0,0,438940,4473809
9223372036854775807,Malasaña-Universidad,465000,110,2,2,Second hand / Good state,0,0,0,0,1,440377,4474651
2809767093683366586,El Cañaveral - Los Berrocales,188000,115,2,2,New development,0,0,0,1,1,452547,4472647
9223372036854775807,Castilla,559000,145,4,2,Second hand / Needs reformation,0,0,0,0,1,441800,4479754
915926640738104083,Jerónimos,583000,185,5,3,Second hand / Needs reformation,0,0,0,0,1,442168,4473272
9223372036854775807,Aluche,188000,80,3,1,Second hand / Good state,0,0,0,0,1,436189,4471396
799137297750507079,Prosperidad,208000,50,1,1,Second hand / Good state,0,1,0,0,1,442744,4476848
9223372036854775807,Canillejas,191000,95,3,1,Second hand / Good state,0,0,0,0,0,448400,4477369
9223372036854775807,Recoletos,1580000,195,4,4,Second hand / Good state,0,0,0,0,1,442009,4475524
1587345309545960518,Berruguete,283000,75,2,1,Second hand / Good state,0,0,0,0,1,440016,4479062
9223372036854775807,Media Legua,273000,95,2,2,Second hand / Needs reformation,0,0,0,0,1,444419,4473597
9223372036854775807,Palos de Moguer,265000,50,1,1,Second hand / Good state,0,0,0,1,1,440618,4472557
9223372036854775807,Cuzco-Castillejos,850000,225,4,3,Second hand / Good state,0,0,0,1,1,440971,4478910
5118887959558470690,Lista,568000,85,3,1,Second hand / Good state,0,0,0,0,1,442955,4475514
9223372036854775807,Malasaña-Universidad,779000,150,5,5,Second hand / Good state,0,0,0,0,1,440119,4475168
7254364087396122562,Nuevos Ministerios-Ríos Rosas,347000,70,3,1,Second hand / Needs reformation,0,0,0,0,0,440709,4477316
9223372036854775807,San Andrés,138000,100,3,1,Second hand / Good state,0,0,0,0,1,439900,4466743
1615673909396097050,Ibiza,434000,95,2,1,Second hand / Good state,0,0,0,0,1,443090,4474258
7626301584247093692,Chueca-Justicia,371000,55,2,1,Second hand / Good state,0,0,0,0,1,440834,4474663
408229185506328488,Lavapiés-Embajadores,328000,85,3,1,Second hand / Good state,0,0,0,0,0,439893,4473372
4999304163195908651,Quintana,299000,80,2,2,Second hand / Good state,0,0,0,0,1,445156,4476187
9223372036854775807,Lucero,282000,105,3,2,New development,0,0,0,1,1,437016,4473319
9223372036854775807,Lista,247000,60,1,1,Second hand / Good state,0,0,0,0,1,442868,4475707
6562912910439062821,Lavapiés-Embajadores,284000,55,1,1,Second hand / Good state,0,0,0,0,1,441229,4473399
2796170329000090991,Delicias,256000,90,3,1,Second hand / Needs reformation,0,0,0,0,1,441146,4472116
7231436054591732240,Prosperidad,222000,65,1,1,Second hand / Good state,0,0,0,0,1,442549,4476899
7621566937526926063,Jerónimos,588000,150,4,3,Second hand / Needs reformation,0,0,0,0,1,441835,4473136
9223372036854775807,Ambroz,151000,70,3,1,Second hand / Good state,0,0,0,0,1,448494,4472990
36204192327080359,Valdebernardo - Valderribas,303000,110,3,2,Second hand / Good state,0,0,0,1,1,449272,4472785
9223372036854775807,Casco Histórico de Vallecas,130000,65,2,1,Second hand / Good state,0,0,0,0,0,447017,4470135
9223372036854775807,Guindalera,672000,135,4,3,New development,0,0,0,1,1,443396,4476364
568359622019859237,Lista,824000,115,3,1,Second hand / Good state,0,0,0,0,1,442408,4475576
4616506956844143853,Huertas-Cortes,225000,35,1,1,Second hand / Good state,0,0,0,0,0,441138,4473672
9223372036854775807,Legazpi,187000,45,2,1,Second hand / Good state,0,0,0,0,0,441191,4471362
9223372036854775807,Ibiza,474000,65,2,1,Second hand / Unknown,0,0,0,0,1,442761,4474688
9223372036854775807,Ensanche de Vallecas - La Gavia,285000,75,2,2,Second hand / Good state,0,0,0,1,1,449249,4468577
9223372036854775807,Sol,643000,155,7,2,Second hand / Needs reformation,0,0,0,0,1,439977,4474452
5471101950617272239,Peñagrande,460000,95,2,2,Second hand / Good state,0,1,0,1,1,438648,4480802
9223372036854775807,Jerónimos,5230000,460,4,4,Second hand / Good state,0,1,0,0,1,441441,4473756
9223372036854775807,Almagro,1167000,160,3,3,Second hand / Good state,0,0,0,0,1,441272,4475281
7355240591342706866,Goya,663000,105,2,2,Second hand / Good state,0,1,0,0,1,442694,4475503
7579555096460579930,Huertas-Cortes,558000,110,2,2,Second hand / Good state,0,0,0,0,1,440657,4474000
5583448501985405857,Castellana,1566000,365,5,3,Second hand / Needs reformation,0,0,0,0,1,441736,4475993
9223372036854775807,Goya,526000,210,5,2,Second hand / Needs reformation,0,0,0,0,1,443149,4474934
9223372036854775807,Recoletos,696000,150,4,2,Second hand / Needs reformation,0,0,0,0,1,442177,4475079
971718278260001629,Vista Alegre,139000,55,2,1,Second hand / Good state,0,0,0,0,0,437284,4471373
9223372036854775807,Casco Histórico de Vallecas,129000,55,1,1,Second hand / Good state,0,0,0,0,0,447283,4469355
9223372036854775807,San Fermín,126000,70,2,1,Second hand / Good state,0,0,0,0,1,441297,4469578
9223372036854775807,San Andrés,318000,90,2,2,Second hand / Good state,0,0,0,1,1,439997,4467099
9223372036854775807,Orcasitas,149000,115,3,2,Second hand / Good state,0,0,0,0,1,439079,4469325
2025504633275711876,Lucero,328000,85,2,1,Second hand / Good state,0,0,0,1,1,435773,4472653
8594730819684148003,Montecarmelo,304000,80,1,1,Second hand / Good state,0,0,0,1,1,441307,4484363
2491131813847552769,Goya,587000,175,4,2,Second hand / Needs reformation,0,0,0,0,1,442384,4474905
4773018476691562050,Santa Eugenia,175000,65,2,1,Second hand / Good state,0,1,0,0,1,448362,4470383
9223372036854775807,Aravaca,559000,170,3,2,Second hand / Good state,0,0,0,1,1,433891,4477634
5753974616129615420,Palomas,773000,165,3,3,Second hand / Good state,0,0,0,1,1,447215,4478315
8747481977185158067,Vallehermoso,451000,180,4,2,Second hand / Needs reformation,0,0,0,0,1,439503,4476830
4223546518870895282,Gaztambide,410000,120,3,2,Second hand / Good state,0,0,0,0,1,439401,4476450
9223372036854775807,El Viso,1387000,155,2,3,Second hand / Good state,0,0,0,0,1,442135,4477321
9223372036854775807,Jerónimos,1198000,185,3,3,Second hand / Good state,0,0,0,0,1,441395,4474297
9223372036854775807,Media Legua,379000,135,4,2,Second hand / Good state,0,0,0,0,1,444330,4473408
9223372036854775807,Pinar del Rey,79000,65,3,1,Second hand / Needs reformation,0,0,0,0,0,444969,4480328
9223372036854775807,Aluche,234000,135,3,2,Second hand / Good state,0,0,0,0,1,436027,4470877
9223372036854775807,Goya,187000,50,2,1,Second hand / Unknown,0,0,0,0,1,442392,4475287
9223372036854775807,Arapiles,722000,235,4,3,Second hand / Good state,0,0,0,0,1,440080,4476179
5501390059829350936,Chopera,156000,70,3,1,Second hand / Unknown,0,0,0,0,1,440866,4471962
9223372036854775807,Acacias,50000,20,2,1,Second hand / Good state,0,0,0,0,1,440254,4472810
8173227354764645932,Lavapiés-Embajadores,251000,55,2,2,Second hand / Unknown,0,0,0,0,1,440126,4473276
9223372036854775807,Legazpi,771000,165,4,3,Second hand / Unknown,0,0,0,1,1,441367,4471328
5032473791740378613,Argüelles,573000,225,3,2,Second hand / Good state,0,0,0,0,1,439172,4475244
9223372036854775807,Cuatro Caminos,991000,290,5,3,Second hand / Good state,0,0,0,0,1,441049,4478207
8712095044115502937,Numancia,188000,85,2,1,Second hand / Good state,0,0,0,0,1,443579,4472231
9223372036854775807,Prosperidad,445000,120,3,2,Second hand / Good state,0,0,0,0,1,442955,4477293
6807716020953421412,Castellana,753000,150,3,2,Second hand / Good state,0,0,0,0,1,441999,4475828
9223372036854775807,San Andrés,216000,140,4,2,Second hand / Good state,0,0,0,0,0,439775,4466510
4819810171251652680,Arapiles,413000,140,4,2,Second hand / Needs reformation,0,0,0,0,1,439928,4476714
403160111063193387,Cuatro Caminos,933000,355,5,4,Second hand / Good state,0,0,0,0,1,440885,4478091
9223372036854775807,Nueva España,1771000,480,6,6,Second hand / Needs reformation,0,0,0,0,1,443192,4479574
9223372036854775807,Recoletos,388000,80,1,1,Second hand / Needs reformation,0,0,0,0,1,441858,4474782
9223372036854775807,Chueca-Justicia,482000,120,3,1,Second hand / Unknown,0,0,0,0,0,440764,4475146
9223372036854775807,Portazgo,172000,60,1,1,Second hand / Good state,0,1,0,0,1,444848,4471244
8970290732174544975,Recoletos,1131000,230,4,3,Second hand / Good state,0,0,0,0,1,441988,4475426
4340528505785401209,Almagro,1324000,295,4,2,Second hand / Needs reformation,0,0,0,0,1,441317,4475543
7121313794417288786,Tres Olivos - Valverde,260000,100,1,1,Second hand / Good state,0,0,0,0,1,441699,4482123
3658652092102386749,Nueva España,324000,75,2,1,Second hand / Needs reformation,0,0,0,1,1,441854,4479236
9223372036854775807,Almagro,2303000,255,4,5,Second hand / Good state,0,0,0,0,0,441199,4475925
9223372036854775807,Aravaca,655000,175,4,5,Second hand / Good state,0,0,0,1,0,433864,4477719
261767170414398957,Castellana,1646000,150,4,3,Second hand / Good state,0,1,0,0,1,441670,4475816
8076187626084704308,Trafalgar,117000,40,2,1,Second hand / Needs reformation,0,0,0,0,0,440498,4476497
1553492784993309535,Guindalera,265000,90,2,2,Second hand / Good state,0,0,0,0,1,443423,4476181
9223372036854775807,Argüelles,774000,115,3,2,Second hand / Good state,0,0,0,0,1,439253,4475088
8861440075395433594,Almagro,2528000,655,10,6,Second hand / Good state,0,0,0,0,1,441068,4475946
9223372036854775807,Chueca-Justicia,4010000,570,5,4,Second hand / Good state,0,0,0,0,1,440951,4474710
6170931469212379951,Bernabéu-Hispanoamérica,630000,95,3,2,Second hand / Good state,0,1,0,0,1,442497,4478486
9223372036854775807,Castellana,6785000,800,8,8,Second hand / Good state,0,0,0,0,1,441611,4476409
9223372036854775807,Goya,1133000,225,5,3,Second hand / Needs reformation,0,1,0,0,1,442491,4475121
2566601114467706034,Costillares,1000000,325,4,4,Second hand / Good state,0,0,0,1,1,443066,4480515
9223372036854775807,Ibiza,166000,35,1,1,Second hand / Needs reformation,0,0,0,0,1,442568,4474324
99872878955837819,Ciudad Jardín,288000,85,2,1,Second hand / Good state,0,0,0,0,1,442771,4477445
4770056252157803082,Águilas,125000,90,3,1,Second hand / Good state,0,0,0,0,1,433887,4469714
9223372036854775807,Pinar del Rey,188000,80,2,1,Second hand / Good state,0,0,0,0,1,445341,4480909
4580918847331220228,Guindalera,542000,175,5,2,Second hand / Unknown,0,0,0,0,0,442953,4475978
4587401116812993748,Cuatro Caminos,760000,200,7,3,Second hand / Needs reformation,0,0,0,0,1,440819,4478562
9223372036854775807,Huertas-Cortes,918000,85,3,1,Second hand / Needs reformation,0,0,0,0,1,440967,4474460
9223372036854775807,Castellana,2014000,170,3,3,Second hand / Good state,0,0,0,1,1,441645,4476449
9223372036854775807,Palacio,962000,165,3,3,Second hand / Good state,0,0,0,0,1,439653,4474201
9223372036854775807,Pradolongo,136000,130,3,2,Second hand / Good state,0,0,0,0,0,440155,4470085
5986318904929613372,Los Rosales,62000,65,2,1,Second hand / Needs reformation,0,0,0,0,0,441438,4466535
7886185698034471473,Goya,851000,115,2,2,Second hand / Good state,0,0,0,0,1,442762,4475062
1673593694745913279,Castellana,1414000,225,3,3,Second hand / Needs reformation,0,1,0,0,1,442187,4476373
9223372036854775807,Guindalera,564000,145,4,2,Second hand / Good state,0,0,0,0,1,443464,4475667
9223372036854775807,Costillares,268000,45,1,1,Second hand / Good state,0,0,0,1,1,443355,4480014
9223372036854775807,Ciudad Jardín,753000,210,4,2,Second hand / Good state,0,1,0,0,1,442867,4477726
9223372036854775807,Los Ángeles,136000,125,4,1,Second hand / Good state,0,0,0,0,1,440947,4467734
7296268615831602834,Aluche,310000,105,2,2,Second hand / Unknown,0,0,0,1,1,434701,4471908
9223372036854775807,Sol,626000,150,4,2,Second hand / Good state,0,0,0,0,0,439911,4473951
9223372036854775807,Casco Histórico de Barajas,220000,80,2,1,Second hand / Good state,0,0,0,0,1,450858,4480055
9223372036854775807,Acacias,433000,145,3,2,Second hand / Good state,0,0,1,0,0,440516,4472642
4608959175309626608,Cuzco-Castillejos,772000,225,4,3,Second hand / Good state,0,0,0,0,1,441390,4478749
9223372036854775807,Fuente del Berro,424000,95,3,2,Second hand / Good state,0,0,0,0,1,443337,4475421
1501931919503716194,Argüelles,664000,130,3,2,Second hand / Good state,0,0,0,0,1,438879,4475599
1069500108970507482,Chueca-Justicia,1845000,295,6,3,Second hand / Good state,0,0,0,0,1,440686,4475420
2585849776342349791,Imperial,461000,135,3,2,Second hand / Good state,0,0,0,1,1,439572,4472994
9223372036854775807,San Fermín,115000,60,2,1,Second hand / Good state,0,0,0,0,1,441307,4469634
9223372036854775807,Fuente del Berro,401000,105,2,1,Second hand / Good state,0,1,0,0,1,443534,4474888
9223372036854775807,Pilar,356000,175,3,3,Second hand / Good state,0,0,1,0,0,440339,4480964
6112220135143390140,Nueva España,1528000,340,5,4,Second hand / Needs reformation,0,0,0,0,1,441936,4479390
9223372036854775807,Palos de Moguer,366000,105,4,2,Second hand / Needs reformation,0,0,0,0,1,440964,4472998
8375890132029347683,Los Ángeles,141000,95,3,2,Second hand / Good state,0,0,0,0,1,440879,4468016
8056481915792510653,Ciudad Universitaria,634000,160,4,2,Second hand / Good state,0,0,0,1,1,438317,4480015
9223372036854775807,Vista Alegre,116000,45,2,1,Second hand / Good state,0,0,0,0,0,436827,4470687
9223372036854775807,Recoletos,1629000,195,3,2,Second hand / Good state,0,1,0,0,1,441457,4474700
3028158524053924064,Hellín,141000,60,2,1,Second hand / Good state,0,0,0,0,0,447684,4475998
7510716293344813184,San Cristóbal,91000,70,3,1,Second hand / Good state,0,0,0,0,1,441235,4465864
4958868271040461195,Nuevos Ministerios-Ríos Rosas,329000,60,1,1,Second hand / Good state,0,0,0,0,1,440834,4477340
4888600743775615945,San Diego,47000,50,1,1,Second hand / Good state,0,0,0,0,0,443092,4471420
1578012906811959240,Aravaca,588000,155,4,2,Second hand / Good state,0,0,0,1,1,433633,4477991
6319562036347445448,Delicias,389000,115,3,2,Second hand / Good state,0,0,0,0,1,440912,4472119
2869282618723683563,Numancia,129000,70,2,1,Second hand / Good state,0,0,0,0,1,444157,4471649
6135082064718377590,Pinar del Rey,209000,90,3,1,Second hand / Good state,0,0,0,0,1,446129,4480330
6769556616933460010,Jerónimos,2182000,265,4,4,Second hand / Needs reformation,0,0,0,0,1,441477,4474417
5012208167601777171,Nuevos Ministerios-Ríos Rosas,1316000,220,5,3,Second hand / Good state,0,0,0,0,1,441149,4476909
4544338894926560980,Guindalera,344000,95,3,1,Second hand / Good state,0,0,0,0,0,443543,4476126
9223372036854775807,Lavapiés-Embajadores,275000,40,0,1,Second hand / Good state,1,0,0,0,0,440261,4473502
9223372036854775807,Aravaca,1010000,290,4,3,Second hand / Good state,0,0,0,1,1,435048,4478195
2340171542951490638,Nueva España,390000,90,2,2,Second hand / Good state,0,0,0,0,1,443100,4479437
3422021821135774016,Cuzco-Castillejos,635000,120,2,2,Second hand / Good state,0,0,0,1,1,441482,4479192
9223372036854775807,Cuatro Caminos,362000,75,2,1,Second hand / Good state,0,1,0,0,0,440751,4478211
9157105026210858628,Pinar del Rey,200000,80,2,1,Second hand / Good state,0,0,0,0,0,445503,4480535
9223372036854775807,Costillares,668000,195,5,3,Second hand / Good state,0,0,0,0,1,443693,4480242
9223372036854775807,Bernabéu-Hispanoamérica,321000,60,1,1,Second hand / Good state,0,0,0,0,1,442283,4478302
9223372036854775807,Acacias,808000,170,4,2,Second hand / Good state,0,0,0,0,1,440221,4472918
9223372036854775807,Nueva España,930000,145,5,3,Second hand / Needs reformation,0,0,0,1,1,442151,4478861
7517745411779883787,Argüelles,873000,205,5,2,Second hand / Good state,0,0,0,0,1,439331,4475475
9223372036854775807,Niño Jesús,719000,155,4,3,Second hand / Needs reformation,0,0,0,0,1,442554,4473315
8615154166563085539,Palacio,874000,165,3,3,Second hand / Good state,0,0,1,1,1,439820,4474698
3877412770054516133,Guindalera,321000,75,3,1,Second hand / Good state,0,0,0,0,1,443369,4476040
9223372036854775807,Malasaña-Universidad,827000,130,2,2,New development,0,0,0,1,1,440534,4475197
